online_order,book_table,votes,location,rest_type,cost
1,0,505,43,13,600
1,0,684,42,62,250
1,0,71,0,62,350
1,0,259,42,20,750
1,0,68,44,30,400
1,1,1403,28,26,1100
1,1,100,45,13,700
1,0,291,43,62,600
1,1,1800,42,22,900
1,1,845,28,21,1100
0,0,44,0,29,500
0,0,76,0,62,500
0,0,43,0,62,200
0,0,53,75,29,450
1,1,561,28,20,800
1,0,162,28,29,500
1,0,241,43,20,800
1,0,62,30,65,650
1,0,95,38,62,350
1,0,94,42,62,200
1,0,74,43,20,600
1,0,306,44,13,600
1,0,46,0,20,600
1,1,151,43,62,600
1,0,244,28,20,450
1,1,347,28,20,1000
1,0,201,42,13,800
1,0,334,0,62,400
1,0,193,43,29,500
1,0,170,3,20,600
1,1,202,22,13,500
1,0,209,41,62,400
1,0,278,22,62,200
1,0,101,3,20,500
1,0,61,0,62,450
1,0,117,28,62,150
1,0,61,0,13,650
1,0,132,0,72,600
1,0,38,38,20,400
1,0,76,38,62,300
1,0,1899,42,30,400
1,0,95,38,62,150
1,0,72,42,62,600
1,0,37,44,35,500
1,1,1014,43,4,1300
1,0,335,3,20,500
1,0,75,30,62,300
1,0,90,30,62,100
1,0,40,0,62,400
1,0,54,0,29,600
0,1,3902,42,60,1000
0,0,63,0,13,500
1,0,176,43,29,300
1,0,68,30,62,550
0,1,1192,28,26,1200
0,0,14654,42,16,900
1,0,109,43,72,400
1,0,57,22,72,400
0,0,3826,42,13,800
0,0,2729,42,13,1300
0,1,1214,28,20,1200
1,0,185,3,20,450
0,1,678,42,20,1400
0,0,2296,42,20,800
0,0,1159,42,20,650
0,1,2241,42,20,1100
0,0,988,42,62,350
0,1,320,42,20,1200
0,0,449,42,30,400
0,1,466,28,20,700
0,0,202,28,20,900
0,0,124,3,13,500
0,0,193,28,20,500
0,0,89,42,62,300
0,0,175,28,20,450
0,0,39,28,72,500
0,0,90,3,20,750
1,0,178,38,20,800
1,0,185,0,51,300
1,0,138,44,20,800
1,0,112,28,62,200
1,0,34,22,63,350
1,0,145,41,29,500
1,0,76,42,62,450
1,1,2493,3,57,900
1,0,230,30,13,400
1,0,169,41,30,450
1,0,213,43,20,700
1,0,47,0,30,200
1,0,47,42,13,600
1,0,66,0,62,300
1,0,47,43,20,800
0,1,4390,42,4,1000
1,0,152,42,12,350
0,1,2151,42,46,1000
0,1,1388,42,46,1400
1,0,413,42,13,700
1,0,43,28,20,600
1,0,172,42,20,400
0,0,1223,42,62,400
0,0,435,42,20,500
0,0,335,30,20,550
0,1,464,41,13,800
1,0,956,28,20,600
0,1,546,42,13,900
0,0,1155,41,20,650
0,1,770,41,21,800
0,0,674,42,20,650
0,0,42,42,62,150
1,0,337,22,62,500
0,1,446,44,20,650
0,0,235,44,9,350
0,0,161,30,62,200
0,0,83,30,62,400
0,0,118,30,20,800
0,0,181,42,51,150
0,0,117,44,62,200
0,0,93,3,72,800
0,0,69,3,14,700
0,0,62,44,2,150
0,0,56,22,29,500
0,0,63,28,3,600
0,0,44,28,30,200
0,0,38,42,30,400
0,0,91,30,20,900
1,0,323,44,13,700
1,0,67,3,20,600
1,0,212,22,20,800
1,0,87,0,9,150
1,0,194,28,20,400
1,1,280,41,21,1500
1,0,187,28,13,500
1,0,48,22,62,400
1,1,127,22,20,900
0,0,434,0,30,400
1,0,63,0,30,300
1,0,583,0,30,400
1,0,250,0,32,300
1,0,1238,0,29,500
1,0,48,0,32,300
1,0,221,0,70,200
1,0,280,0,68,200
1,0,87,0,9,200
0,0,164,0,68,150
1,0,71,0,30,300
0,0,342,0,0,500
1,0,138,0,30,250
1,0,223,0,70,400
1,0,102,0,20,800
1,0,77,0,0,400
1,0,30,0,0,500
1,0,207,0,14,500
0,0,41,0,3,200
0,0,83,0,0,200
0,0,48,0,72,400
1,0,47,0,30,100
0,0,106,0,30,600
1,1,157,39,20,1100
0,0,342,42,35,400
0,1,2626,42,20,1300
0,0,210,42,17,600
1,1,496,28,20,700
1,0,2668,42,33,500
1,1,589,42,13,800
1,0,1028,44,30,550
1,0,847,30,30,400
1,0,62,42,30,450
1,0,673,30,30,500
1,0,71,28,13,600
1,0,360,42,33,300
0,0,464,42,30,400
1,0,147,42,13,1200
0,0,1904,42,30,400
1,1,1722,42,13,650
1,0,234,42,30,500
1,0,605,44,30,900
1,0,184,42,30,350
1,1,249,28,22,600
1,0,70,44,30,400
1,0,201,42,30,400
1,0,220,28,30,400
1,0,244,42,9,400
1,0,70,42,30,250
1,0,449,44,30,300
0,0,144,44,68,200
1,0,712,44,30,450
1,0,346,42,30,500
0,0,77,44,45,300
1,0,189,44,2,500
1,0,216,42,9,200
1,0,37,44,35,500
1,0,242,28,30,500
1,0,72,3,30,350
1,0,53,42,30,400
1,0,191,28,30,400
1,0,42,3,41,400
1,0,94,22,0,400
1,0,82,44,30,800
0,0,324,44,13,700
1,0,153,42,12,350
1,0,100,44,30,150
1,0,155,28,41,400
0,0,43,42,9,200
0,0,94,3,72,800
0,0,69,3,14,700
1,0,107,3,30,400
0,0,62,44,2,150
1,0,450,30,13,400
0,0,58,22,29,500
0,0,64,28,3,600
1,0,176,22,72,400
1,0,34,42,69,250
0,0,45,28,30,200
1,0,95,28,0,500
0,0,38,42,30,400
0,0,49,44,32,400
1,0,75,40,69,200
0,1,6375,0,20,1600
0,1,201,0,20,1300
1,1,3230,0,25,1600
0,1,1149,0,21,1100
1,1,799,0,20,800
1,1,1874,0,13,900
1,1,1541,0,20,800
1,1,624,0,21,1500
1,0,1272,0,20,900
1,0,827,0,20,500
1,0,479,0,20,850
0,0,204,0,20,550
1,0,467,0,20,550
0,0,315,0,51,300
1,1,2724,0,20,800
1,0,254,0,20,800
1,0,185,0,51,300
1,0,420,0,20,800
1,0,363,0,20,600
0,1,165,0,4,1100
1,0,464,0,13,500
1,0,115,0,20,550
1,0,135,0,20,500
1,0,685,0,20,400
1,0,255,0,20,500
1,0,295,0,20,700
1,0,102,0,20,600
1,0,245,0,62,400
1,0,943,0,20,600
1,1,74,0,20,700
1,0,273,0,20,900
1,0,68,0,20,1000
1,0,214,0,20,600
1,0,670,0,20,500
1,0,218,0,20,600
1,0,221,0,70,400
1,0,71,0,62,350
1,0,100,0,13,700
1,0,99,0,20,350
0,0,76,0,20,600
1,0,735,0,20,600
0,0,84,0,20,500
1,0,331,0,13,200
1,0,117,0,20,600
1,0,613,0,13,600
1,0,61,0,13,650
1,0,41,0,13,600
0,0,147,0,13,400
1,0,337,0,20,800
0,0,28,0,20,500
1,0,73,0,20,600
1,0,140,0,20,600
0,0,372,0,20,500
1,0,254,0,20,550
1,0,46,0,20,600
0,0,115,0,20,1000
0,0,53,0,20,600
0,0,61,0,13,500
1,0,438,0,20,650
0,0,41,0,20,450
0,0,112,0,20,500
1,0,208,0,19,650
1,1,487,0,13,700
0,0,63,0,13,500
1,0,113,0,12,250
1,0,62,0,20,500
1,0,52,0,62,300
1,0,88,0,62,1000
1,0,99,0,62,300
1,0,1189,0,62,500
1,0,179,0,62,250
1,0,465,0,62,400
1,0,783,0,62,300
0,0,137,0,62,200
1,0,191,0,62,300
1,0,383,0,62,400
1,0,381,0,62,250
1,0,465,0,62,300
1,0,348,0,62,400
1,0,521,0,62,400
1,0,441,0,62,500
1,0,199,0,62,300
1,0,201,0,62,300
1,0,113,0,62,400
1,0,376,0,62,500
1,0,84,0,62,400
0,0,160,0,68,150
1,0,64,0,62,250
1,0,879,0,62,500
1,0,128,0,62,150
0,0,110,0,62,200
1,0,183,0,62,250
1,0,201,0,62,300
1,0,46,0,62,200
1,0,66,0,62,300
1,0,178,0,62,700
0,0,358,0,62,500
1,0,170,0,62,300
0,0,126,0,62,200
1,0,138,0,62,300
1,0,56,0,62,300
1,0,195,0,62,400
1,0,187,0,62,600
1,0,177,0,62,500
1,0,124,0,62,400
0,0,213,0,62,500
1,0,96,0,62,300
1,0,59,0,62,500
0,0,58,0,62,300
0,0,41,0,3,200
1,0,357,0,62,400
1,0,334,0,62,400
0,0,87,0,62,250
1,0,60,0,62,300
1,0,138,0,62,300
1,0,40,0,62,400
1,0,283,0,62,350
1,0,474,0,62,450
1,0,42,0,62,250
1,0,61,0,62,450
1,0,184,0,62,400
0,0,67,0,62,300
0,0,221,0,62,550
1,0,473,0,62,600
0,0,40,0,9,400
0,0,42,0,62,400
0,0,76,0,62,500
0,0,75,0,62,400
0,0,34,0,62,650
0,0,60,0,62,250
1,0,147,0,62,400
1,0,89,0,62,350
1,0,178,0,62,400
1,0,177,0,62,300
1,0,127,0,62,300
1,0,257,0,62,250
1,1,150,39,20,1100
0,0,221,39,13,200
1,0,60,39,13,600
0,0,14654,42,16,900
0,1,10413,42,21,1400
1,0,4650,44,46,1500
0,1,1533,42,54,2000
0,1,3902,42,60,1000
0,1,2225,44,21,1100
1,1,3125,42,21,1500
0,1,1721,42,20,1200
1,1,2493,3,57,900
0,1,3852,28,20,1600
1,1,3458,42,20,1300
0,1,2540,42,5,1300
0,0,2349,42,57,1400
0,0,3826,42,13,800
1,1,3870,42,25,1600
0,1,6348,44,5,1600
0,1,1520,42,20,700
1,1,2178,42,21,1500
1,1,4315,28,52,1600
0,0,3197,42,16,750
1,1,2616,42,20,1300
0,1,4845,42,20,1500
0,1,2456,28,20,1000
0,1,4390,42,4,1000
0,1,319,28,20,1300
1,1,455,44,21,1500
0,1,110,42,46,1500
0,1,866,41,54,1400
0,1,4947,42,26,1800
1,0,3447,44,20,600
0,1,1932,42,54,1400
0,0,2729,42,13,1300
1,0,7210,42,20,600
0,1,1214,28,20,1200
0,1,1201,28,5,1500
1,1,3667,42,20,1400
0,1,1213,41,53,1200
0,1,1771,28,4,1300
1,1,710,44,20,1500
0,1,782,40,20,1500
0,1,1786,42,20,1000
0,1,956,3,21,1000
0,1,2151,42,46,1000
0,0,159,42,17,600
1,0,682,30,20,650
0,1,678,42,20,1400
0,0,2296,42,20,800
1,1,2563,42,4,1200
1,0,1944,30,20,800
1,1,1078,30,20,1000
1,1,1851,43,20,1100
1,1,677,44,20,1500
1,1,1697,42,20,1200
1,1,1365,44,21,1400
0,0,1159,42,20,650
1,0,1587,42,20,550
1,1,1851,43,20,600
0,1,2241,42,20,1100
1,1,454,28,20,700
1,1,541,42,26,1000
0,1,1463,42,13,800
1,0,120,22,20,600
1,1,1800,42,22,900
1,0,6875,42,20,750
0,0,435,42,20,500
1,1,383,42,21,1500
1,1,197,42,13,800
0,0,729,42,20,1200
0,0,335,30,20,550
1,0,939,42,13,900
1,1,468,42,13,800
1,0,1022,44,17,550
1,1,587,28,21,1200
0,1,464,41,13,800
1,0,956,28,20,600
0,1,546,42,13,900
1,0,532,42,20,600
1,0,336,42,20,800
1,0,1555,42,20,750
0,0,1155,41,20,650
1,1,1774,42,57,1200
0,1,770,41,21,800
1,0,181,28,20,550
0,1,759,40,4,1200
1,0,406,3,20,1000
1,1,2709,40,13,1000
1,1,1509,40,13,900
1,0,1138,42,20,500
0,1,1192,28,26,1200
1,0,1112,42,20,750
1,1,792,44,20,900
1,0,957,44,20,500
1,0,313,42,20,800
1,1,484,42,20,700
1,1,1336,22,20,800
0,1,320,42,20,1200
1,1,869,42,13,600
1,0,1059,42,13,800
0,0,674,42,20,650
1,1,218,42,20,600
1,1,1430,28,20,800
1,0,778,42,20,750
1,0,658,42,20,500
1,0,137,42,13,1200
1,0,306,44,13,600
0,1,1235,42,49,1500
1,0,208,3,20,700
1,1,400,42,15,1200
0,1,466,28,20,700
1,0,510,44,20,750
0,0,737,43,5,1400
0,1,144,42,58,1000
1,0,588,28,20,700
1,1,1692,42,13,650
1,0,1308,28,20,750
1,1,790,28,20,1300
1,1,1014,28,58,1300
1,1,344,42,20,500
1,1,1027,3,20,1000
1,0,508,28,19,1000
1,1,235,42,20,800
0,1,446,44,20,650
1,1,239,28,22,600
1,1,1382,44,20,1100
1,0,111,3,20,800
1,1,4386,28,22,600
1,0,480,42,13,450
1,0,473,42,20,500
0,1,281,44,21,1000
1,0,65,42,20,800
0,1,579,42,60,1300
1,0,823,42,20,550
0,0,130,28,62,300
1,0,320,3,20,650
0,0,386,28,13,700
0,0,1223,42,62,400
1,0,2594,42,33,500
1,1,293,42,20,800
0,1,1388,42,46,1400
1,0,452,44,20,600
0,0,988,42,62,350
1,0,259,42,20,750
1,0,888,44,20,650
1,0,158,30,20,700
1,0,310,30,13,750
1,0,1003,42,20,700
0,0,83,30,62,400
0,0,157,22,47,1300
0,0,172,44,13,650
1,0,232,30,20,600
1,0,610,44,20,500
1,0,164,30,62,400
1,0,189,43,62,300
0,0,873,28,62,300
1,0,908,42,20,600
0,1,117,44,20,800
1,0,522,44,62,450
1,0,53,44,62,350
1,1,59,22,20,700
1,0,165,42,62,500
0,0,118,30,20,800
1,0,384,44,62,300
0,0,51,42,62,200
1,0,90,42,13,600
0,1,104,44,20,1000
1,0,556,42,62,400
1,0,245,42,62,600
0,0,202,28,20,900
1,0,277,44,62,450
1,0,750,24,62,250
1,0,47,42,13,600
1,0,66,42,20,700
0,1,353,40,37,2000
0,0,124,3,13,500
1,0,122,22,20,550
0,0,181,42,51,150
1,0,72,30,20,450
1,0,149,42,20,600
1,0,1043,44,62,600
0,0,103,41,4,1500
0,0,208,42,62,200
1,0,323,44,13,700
1,0,125,28,12,400
1,0,152,42,12,350
0,0,38,43,20,900
1,0,331,22,62,350
1,0,138,44,20,800
1,0,79,30,20,600
0,1,165,28,20,1000
0,0,371,22,20,400
1,0,76,42,62,500
1,0,99,44,33,900
1,0,172,42,20,400
1,0,48,22,62,400
0,0,193,28,20,500
1,0,264,44,20,650
1,0,208,28,20,650
1,0,212,22,20,800
0,0,97,28,21,1100
1,0,413,42,13,700
1,1,107,42,20,900
1,0,67,30,62,200
1,0,459,22,62,600
1,0,108,30,62,500
1,0,84,22,62,400
1,0,684,42,62,250
0,0,139,44,68,200
1,0,64,7,20,400
1,0,166,42,62,300
1,1,551,3,20,600
1,0,244,28,20,450
0,0,161,30,62,200
0,0,69,3,14,700
1,0,239,42,20,1000
1,1,325,44,20,800
1,0,301,30,62,200
1,0,146,28,20,600
1,0,911,3,62,600
1,0,498,43,62,300
1,0,126,30,62,400
1,0,122,30,20,700
1,0,67,3,20,600
1,0,76,40,62,300
0,0,50,3,41,400
1,0,190,22,62,250
1,0,394,44,62,400
1,0,41,44,62,400
1,0,139,42,62,200
1,0,315,30,62,300
1,0,450,30,13,400
0,1,169,41,4,1300
1,0,119,22,62,200
1,0,289,3,62,400
0,0,117,44,62,200
0,0,177,28,20,950
1,0,153,28,41,400
0,0,57,42,20,400
1,0,391,44,20,750
1,0,207,42,20,500
1,0,166,30,62,400
1,0,57,44,20,700
1,0,34,44,20,650
1,0,97,30,62,200
1,0,95,38,62,300
1,0,41,44,62,200
0,0,40,28,62,100
0,0,109,42,13,800
1,0,59,22,13,600
0,1,32,42,20,1000
1,0,46,30,30,400
1,0,85,44,62,400
1,0,551,44,62,600
1,0,151,44,20,700
1,0,247,30,13,400
1,0,46,28,62,450
1,0,386,28,62,600
0,0,152,44,41,500
1,0,344,22,62,500
1,0,59,28,20,650
1,1,128,22,20,900
1,0,96,38,62,350
1,0,609,3,62,400
0,0,70,44,62,200
0,0,36,44,43,400
1,0,132,28,13,400
1,0,102,3,62,350
0,0,377,28,62,300
1,0,75,3,62,200
1,0,194,28,20,400
0,0,175,28,20,450
1,0,64,42,62,300
0,0,64,44,62,300
1,0,92,28,62,300
1,0,76,42,62,450
0,0,40,44,20,500
0,0,53,41,3,600
0,0,89,42,62,300
0,0,231,28,30,800
1,0,51,3,62,300
1,0,75,30,62,300
1,0,72,42,62,600
0,0,68,44,41,550
0,0,82,44,62,200
0,0,90,3,20,750
0,0,53,44,62,300
0,0,56,3,62,400
0,0,25,28,62,200
1,0,85,28,13,500
1,0,57,30,62,400
0,0,91,30,20,900
1,0,205,42,62,250
0,0,89,28,62,400
1,0,68,30,62,550
1,0,62,24,62,350
1,1,256,3,20,800
1,0,298,7,62,450
1,0,187,28,13,500
0,1,3902,42,60,1000
0,1,1149,0,21,1100
1,1,624,0,21,1500
0,1,165,0,4,1100
1,0,4650,44,46,1500
0,1,1533,42,54,2000
0,1,2225,44,21,1100
1,1,2493,3,57,900
1,1,3870,42,25,1600
0,1,6348,44,5,1600
1,1,4315,28,52,1600
0,1,4390,42,4,1000
0,1,110,42,46,1500
0,1,866,41,54,1400
0,1,4947,42,26,1800
0,1,1932,42,54,1400
0,1,1213,41,53,1200
0,1,1771,28,4,1300
0,1,2151,42,46,1000
1,1,2563,42,4,1200
1,1,1365,44,21,1400
1,1,587,28,21,1200
1,1,1774,42,57,1200
0,1,759,40,4,1200
0,1,1192,28,26,1200
0,1,1235,42,49,1500
0,0,737,43,5,1400
0,1,144,42,58,1000
1,1,1014,28,58,1300
0,1,579,42,60,1300
0,1,1388,42,46,1400
0,0,103,41,4,1500
0,0,97,28,21,1100
0,1,169,41,4,1300
0,1,1154,0,21,1100
0,1,6349,44,5,1600
1,1,625,0,21,1500
0,1,165,0,4,1100
0,1,10422,42,21,1400
0,1,3903,42,60,1000
0,1,2233,44,21,1100
1,1,3130,42,21,1500
1,1,2493,3,57,900
0,0,2349,42,57,1400
1,1,2184,42,21,1500
0,1,4390,42,4,1000
1,1,454,44,21,1500
0,1,4965,42,26,1800
0,1,1203,28,5,1500
0,1,1213,41,53,1200
0,1,1774,28,4,1300
0,1,958,3,21,1000
1,1,2562,42,4,1200
1,1,1365,44,21,1400
1,1,541,42,26,1000
1,1,383,42,21,1500
1,1,587,28,21,1200
0,1,771,41,21,800
1,1,1774,42,57,1200
0,1,759,40,4,1200
0,1,1194,28,26,1200
1,1,400,42,15,1200
0,0,738,43,5,1400
0,1,144,42,58,1000
1,1,1015,28,58,1300
0,1,281,44,21,1000
0,1,579,42,60,1300
0,0,157,22,47,1300
0,0,105,41,4,1500
0,0,97,28,21,1100
0,1,169,41,4,1300
1,1,203,66,20,1200
1,1,4733,12,20,1500
1,1,1112,12,21,1200
1,1,1401,12,21,1700
1,0,3213,12,20,750
0,1,2198,66,20,1800
1,1,3130,49,20,1500
0,1,2119,48,37,2200
0,0,983,49,37,3000
1,1,1913,49,20,2100
0,1,152,78,37,2800
1,1,765,48,20,1400
0,1,1065,78,20,1600
0,1,679,66,37,2500
0,0,689,49,37,3000
0,0,1007,65,20,500
0,0,458,48,25,1500
0,1,332,48,21,1000
0,1,614,65,37,3400
0,0,53,66,37,2000
1,0,48,8,20,1500
1,1,188,74,21,1300
1,0,164,66,21,1700
0,1,326,66,20,1200
1,1,1048,48,20,1600
1,1,929,8,20,800
0,0,183,78,20,2200
0,1,312,65,37,2000
0,0,123,48,21,1200
0,0,252,27,20,1000
0,1,100,65,20,1900
0,0,132,8,20,650
0,0,89,76,20,1400
1,0,118,66,20,1000
0,0,108,49,20,800
0,0,145,66,22,1000
1,0,158,27,20,1300
1,1,198,49,20,1600
0,1,271,49,37,3000
0,0,67,66,20,500
0,1,106,8,20,1000
0,0,52,66,20,1200
0,0,116,66,20,650
0,1,339,61,37,2500
0,1,324,15,46,1300
1,1,552,73,20,1200
1,1,475,15,20,1700
1,1,91,15,20,1800
0,1,102,61,20,1600
0,1,158,15,20,1100
1,1,945,12,13,750
1,1,2669,49,13,1200
1,0,382,78,13,500
0,0,2263,12,13,1100
0,1,1706,12,13,1000
0,0,2638,12,13,600
1,0,3548,12,13,650
0,0,788,12,16,900
1,0,461,12,13,700
1,0,67,12,10,500
0,0,526,12,13,700
1,1,2840,65,22,800
1,1,693,49,22,1700
0,0,3573,76,13,900
1,0,1093,48,1,600
0,1,564,49,22,2500
0,0,523,48,1,1400
0,0,67,65,13,400
0,0,164,78,13,750
1,0,115,66,13,700
1,0,569,78,13,700
0,0,1445,49,33,500
0,0,388,48,13,1100
1,0,66,78,13,800
0,0,47,78,13,750
0,0,618,8,13,500
1,0,95,27,16,650
1,0,116,49,14,500
0,1,90,48,14,1000
1,0,72,8,13,650
0,0,104,48,19,1200
1,0,462,78,16,800
0,1,314,49,13,800
1,0,85,65,35,400
1,0,1133,27,13,800
1,0,96,78,13,600
1,0,37,78,20,400
0,0,145,66,22,1000
0,0,74,76,13,500
1,0,122,65,13,600
0,0,115,78,22,1000
1,0,104,8,13,800
1,0,125,49,22,900
1,0,260,49,13,700
0,0,46,8,13,350
1,1,4677,15,59,1300
1,0,655,15,17,750
1,0,153,81,13,300
1,1,860,15,22,1000
1,0,740,15,13,750
0,1,297,73,13,750
0,0,44,81,13,1100
1,0,255,81,13,500
1,0,128,81,29,650
1,0,57,20,72,400
1,0,97,81,29,750
1,0,3213,12,20,750
1,0,101,81,29,500
1,0,73,59,29,750
1,0,291,43,62,600
1,1,2866,20,20,750
1,0,75,20,62,300
1,0,58,26,29,600
1,0,423,26,33,400
1,1,1852,78,13,650
1,0,85,65,35,400
1,0,270,26,29,500
1,0,334,26,20,550
1,0,41,12,30,150
1,0,254,26,29,500
1,0,7547,12,46,1500
1,0,143,58,20,800
1,0,266,73,62,400
1,0,61,31,62,400
1,0,51,26,62,200
1,0,1393,26,62,600
1,0,239,26,20,800
1,1,94,12,62,300
1,0,262,66,20,850
1,0,67,59,62,400
1,0,89,20,62,400
1,0,474,26,62,300
1,0,624,61,35,450
1,0,148,78,20,650
1,0,156,26,62,250
1,0,216,8,41,450
1,0,2139,65,20,600
1,0,2492,48,20,1600
1,0,123,8,43,400
1,1,4677,15,59,1300
1,0,1220,26,20,1200
1,1,376,26,20,1200
1,0,377,66,29,450
1,0,98,26,20,600
1,0,223,49,62,700
1,0,285,76,62,500
1,0,1744,8,30,400
1,0,850,20,20,700
1,0,352,18,62,350
1,0,70,81,72,200
1,0,37,78,20,400
1,0,106,78,62,500
1,0,206,15,62,400
1,0,1079,8,66,550
0,0,79,12,62,500
1,0,635,65,30,400
0,0,788,12,16,900
0,0,527,12,20,800
0,0,182,12,30,400
1,0,144,16,62,200
1,1,3656,48,23,1300
1,1,2669,49,13,1200
1,0,536,58,29,600
1,0,91,26,20,550
1,1,614,15,20,1100
0,0,95,12,62,500
1,0,1093,48,1,600
1,0,454,65,62,400
1,0,1445,20,20,800
1,1,1623,15,20,1300
0,0,32,12,9,200
1,1,1401,12,21,1700
1,0,61,73,9,150
1,1,1913,49,20,2100
1,1,1217,76,21,1700
1,1,1842,48,20,1500
1,0,235,73,20,750
1,0,67,12,10,500
1,0,47,66,30,300
1,0,104,78,62,150
1,0,904,78,20,2000
0,0,53,12,62,250
1,0,740,15,13,750
1,0,54,14,11,400
1,0,189,26,29,600
1,0,198,26,20,650
1,0,111,15,30,500
1,1,194,76,20,800
1,1,2272,76,21,1400
1,1,1362,49,37,2100
1,1,2040,49,20,1500
1,1,552,73,20,1200
1,0,148,8,41,450
1,1,686,26,20,1000
1,0,787,66,62,400
1,0,133,15,20,1500
1,0,54,20,20,600
1,1,860,65,20,1400
1,0,54,8,62,200
1,1,2112,8,27,2000
1,1,2924,12,20,1000
1,0,109,73,20,500
1,0,289,26,30,300
1,0,205,78,62,250
1,0,60,20,62,300
1,0,122,12,12,400
1,1,525,26,20,800
1,0,154,26,20,700
1,0,1379,20,20,700
1,0,42,61,20,900
1,0,370,49,70,200
1,1,3485,48,61,1700
1,0,382,78,13,500
1,1,1112,12,21,1200
1,0,781,12,20,650
1,0,205,76,20,500
1,0,159,76,62,300
1,0,1120,8,20,1500
1,0,224,12,20,950
1,1,394,8,5,1600
1,0,48,8,20,1500
1,1,714,66,20,1000
1,0,59,14,69,300
1,0,110,78,62,300
1,0,261,73,20,500
1,0,558,26,20,900
1,0,283,26,20,700
1,0,74,85,20,1000
0,1,2041,48,21,1200
1,0,450,20,20,700
0,0,234,47,5,1000
1,0,205,8,20,800
1,1,4733,12,20,1500
0,1,108,78,4,1400
1,0,63,49,30,900
1,0,447,26,20,700
0,0,148,15,12,250
1,0,255,20,20,700
1,1,860,15,22,1000
1,0,402,15,20,750
1,0,169,20,62,600
1,0,1708,12,46,1300
1,0,62,12,62,400
1,0,68,12,30,250
1,0,73,65,30,350
1,1,929,8,20,800
1,0,783,20,62,300
1,1,853,12,20,1400
1,0,118,66,20,500
1,0,131,8,30,180
1,0,116,49,14,500
1,0,462,78,16,800
1,0,175,78,20,750
1,0,169,73,62,250
1,0,74,73,20,500
1,0,432,78,14,700
1,0,48,26,62,200
1,0,1207,26,13,600
0,0,1772,65,20,800
0,0,1352,66,20,550
0,1,1330,48,21,2100
0,0,3573,76,13,900
0,1,2266,81,20,1100
0,0,1187,65,20,550
0,1,519,73,20,1400
0,0,484,61,20,600
0,0,1899,65,30,400
0,0,67,65,13,400
0,0,358,66,62,400
0,0,164,78,13,750
0,0,768,65,20,800
0,0,1445,49,33,500
1,0,101,76,62,150
0,0,169,20,20,600
0,0,47,78,13,750
0,0,155,48,20,600
0,0,53,14,72,1200
0,0,618,8,13,500
0,0,196,20,20,600
0,0,77,49,62,500
0,0,102,66,20,550
0,0,53,15,62,400
0,0,49,20,62,400
0,0,61,15,62,200
0,0,136,76,20,800
1,0,1133,27,13,800
0,0,56,20,45,500
0,0,108,49,20,800
0,0,145,66,22,1000
0,0,122,8,20,500
0,0,161,76,62,300
0,0,209,65,20,500
0,0,52,20,20,500
0,0,40,8,20,500
0,0,46,73,20,550
0,0,399,74,62,300
0,0,8,8,62,450
0,0,10,49,62,350
0,0,220,76,30,150
0,0,41,65,62,100
0,0,27,49,62,300
0,0,121,66,20,600
0,0,32,14,20,800
1,0,185,14,62,350
1,1,1048,48,20,1600
1,0,55,48,13,650
1,0,50,51,20,750
1,0,231,48,2,300
1,0,200,26,62,400
1,0,157,85,20,450
1,0,71,26,13,500
1,0,106,65,62,200
1,0,362,20,13,700
1,0,291,65,72,500
1,1,982,78,21,1000
1,0,66,26,62,200
1,0,64,49,71,300
1,1,378,15,20,850
1,0,104,8,13,800
1,0,121,48,21,1000
1,1,406,49,20,1000
1,1,218,76,20,850
1,0,174,14,20,800
1,0,194,20,20,800
1,0,66,78,13,800
1,0,260,49,13,700
1,1,933,12,21,1000
1,0,140,12,20,600
1,0,93,8,62,300
1,0,94,26,20,600
1,0,46,78,62,300
1,0,73,20,0,250
1,0,62,76,20,400
1,1,452,12,20,600
1,0,161,15,20,700
1,0,115,26,14,450
1,0,68,8,20,500
1,0,127,8,20,700
1,0,319,12,20,800
1,0,119,20,20,1000
1,0,117,78,20,600
1,0,55,76,62,400
1,0,54,26,29,500
1,0,125,49,22,900
1,0,110,26,20,700
1,0,72,8,13,650
1,0,79,65,62,500
1,1,81,78,20,800
1,0,306,20,20,500
1,0,163,12,62,350
1,0,858,78,20,1800
1,1,188,74,21,1300
1,0,82,73,20,500
1,0,142,20,3,300
1,0,134,81,20,550
1,0,81,20,62,200
1,1,298,26,20,1200
1,1,765,78,21,1200
1,0,158,27,20,1300
1,1,198,49,20,1600
1,0,391,15,20,600
1,1,1053,26,72,1400
1,0,430,20,20,550
1,1,203,66,20,1200
1,0,46,61,20,1000
1,0,73,48,45,600
1,0,207,15,20,400
1,1,456,15,20,1000
1,0,87,78,20,500
1,1,354,66,20,1200
1,0,279,72,20,600
1,0,129,26,62,40
1,0,77,26,62,250
1,0,65,8,63,250
1,0,104,20,20,500
1,0,443,20,20,600
1,0,56,81,62,400
1,1,1022,8,20,700
1,0,50,8,62,350
1,0,96,78,13,600
1,1,475,15,20,1700
1,0,110,74,20,550
1,0,296,14,20,600
1,0,974,26,20,1100
1,0,113,49,20,1000
1,0,110,26,68,150
1,0,202,12,62,250
1,0,126,20,20,700
1,0,54,65,20,400
1,0,34,15,30,300
1,0,635,65,30,400
1,1,59,76,62,400
1,0,68,20,20,700
0,0,263,26,72,700
1,1,864,49,20,1800
1,0,655,15,17,750
1,1,488,76,5,1900
1,0,1098,78,20,1300
